Gene stable ID	Human gene stable ID	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Gene name
ENSMUSG00000108110							Gm18012
ENSMUSG00000110400							Gm45416
ENSMUSG00000093711							Vmn2r-ps125
ENSMUSG00000007721	ENSG00000007080	CCDC124	ortholog_one2one	1	90.3226	87.8924	Ccdc124
ENSMUSG00000105254							Gm42951
ENSMUSG00000025511	ENSG00000214063	TSPAN4	ortholog_one2one	1	93.6975	93.6975	Tspan4
ENSMUSG00000100711							Gm29461
ENSMUSG00000090315							Vmn2r104
ENSMUSG00000007035	ENSG00000204410	MSH5	ortholog_one2many	1	88.7155	88.503	Msh5
ENSMUSG00000007035	ENSG00000255152	MSH5-SAPCD1	ortholog_one2many	1	88.7155	86.839	Msh5
ENSMUSG00000097608							Gm7952
ENSMUSG00000045794	ENSG00000171695	LKAAEAR1	ortholog_one2one	0	59.0909	48.75	Lkaaear1
ENSMUSG00000047090							Tmem198b
ENSMUSG00000054659	ENSG00000146281	PM20D2	ortholog_one2one	1	82.1346	81.1927	Pm20d2
ENSMUSG00000086495							Gm13778
ENSMUSG00000081244							Gm13529
ENSMUSG00000046096	ENSG00000185716	C16orf52	ortholog_one2one	1	100	100	BC030336
ENSMUSG00000085463							9430024E24Rik
ENSMUSG00000048830	ENSG00000240432	KRTAP13-3	ortholog_one2many	0	46.5	54.0698	2310057N15Rik
ENSMUSG00000092176							Gm20460
ENSMUSG00000060204	ENSG00000145248	SLC10A4	ortholog_one2many	0	92.4138	30.6636	Gm5868
ENSMUSG00000082824							Gm14716
ENSMUSG00000107254							Gm43769
ENSMUSG00000002104	ENSG00000165917	RAPSN	ortholog_one2one	1	96.1165	96.1165	Rapsn
ENSMUSG00000112429							RP23-438J1.7
ENSMUSG00000101630							Gm29261
ENSMUSG00000106656							Gm42750
ENSMUSG00000025355	ENSG00000123342	MMP19	ortholog_one2one	1	76.0911	78.937	Mmp19
ENSMUSG00000110210							Gm45361
ENSMUSG00000010064	ENSG00000188338	SLC38A3	ortholog_one2one	1	89.703	89.881	Slc38a3
ENSMUSG00000093401							Vmn2r-ps126
ENSMUSG00000096393	ENSG00000283473	RP11-509I21.2	ortholog_one2one	1	67.0103	73.0337	Gm590
ENSMUSG00000090946	ENSG00000253276	CCDC71L	ortholog_one2one	1	78.4404	72.766	Ccdc71l
ENSMUSG00000071276	ENSG00000187474	FPR3	ortholog_many2many	1	54.142	51.8414	Fpr-rs7
ENSMUSG00000071276	ENSG00000171049	FPR2	ortholog_many2many	0	60.6509	58.4046	Fpr-rs7
ENSMUSG00000097686							Gm26647
ENSMUSG00000081154							Defa-ps13
ENSMUSG00000027963	ENSG00000162694	EXTL2	ortholog_one2one	1	86.9697	86.9697	Extl2
ENSMUSG00000033450	ENSG00000164691	TAGAP	ortholog_one2many	1	68.7675	67.1683	Tagap
ENSMUSG00000096333							Gm13871
ENSMUSG00000080825							Gm14892
ENSMUSG00000061115							Gm17113
ENSMUSG00000105091							Gm43722
ENSMUSG00000032494	ENSG00000241186	TDGF1	ortholog_one2one	1	68.4211	62.234	Tdgf1
ENSMUSG00000063646	ENSG00000152969	JAKMIP1	ortholog_one2one	1	92.8115	69.9158	Jakmip1
ENSMUSG00000082710							Defa-ps14
ENSMUSG00000071275	ENSG00000187474	FPR3	ortholog_many2many	0	53.6873	51.5581	Fpr-rs6
ENSMUSG00000071275	ENSG00000171049	FPR2	ortholog_many2many	1	60.767	58.6895	Fpr-rs6
ENSMUSG00000101017							Gm21658
ENSMUSG00000043969	ENSG00000170370	EMX2	ortholog_one2one	1	99.6047	100	Emx2
ENSMUSG00000100366							Gm29568
ENSMUSG00000025375	ENSG00000181409	AATK	ortholog_one2one	1	73.508	73.508	Aatk
ENSMUSG00000046449	ENSG00000050030	KIAA2022	ortholog_one2one	1	85.8746	85.8179	C77370
ENSMUSG00000090069							E430024P14Rik
ENSMUSG00000084137							Gm9085
ENSMUSG00000025353	ENSG00000123353	ORMDL2	ortholog_one2one	1	97.3856	97.3856	Ormdl2
ENSMUSG00000087095							Emx2os
ENSMUSG00000060090	ENSG00000102218	RP2	ortholog_one2one	1	88.7608	88	Rp2
ENSMUSG00000020893	ENSG00000179094	PER1	ortholog_one2one	1	91.9442	92.0155	Per1
ENSMUSG00000031433	ENSG00000089682	RBM41	ortholog_one2one	1	82.6087	87.4092	Rbm41
ENSMUSG00000031729	ENSG00000182149	IST1	ortholog_one2one	1	95.3039	91.029	Ist1
ENSMUSG00000098136							Gm8513
ENSMUSG00000022931	ENSG00000186970	KRTAP15-1	ortholog_one2one	0	49.3333	54.0146	Krtap15
ENSMUSG00000108830							Gm44661
ENSMUSG00000028974	ENSG00000160049	DFFA	ortholog_one2one	1	76.1329	76.1329	Dffa
ENSMUSG00000074928							Krtap14
ENSMUSG00000030889	ENSG00000175267	VWA3A	ortholog_one2one	1	72.2997	70.1013	Vwa3a
ENSMUSG00000091670							Vmn2r105
ENSMUSG00000037608	ENSG00000029363	BCLAF1	ortholog_one2one	1	96.3003	96.1957	Bclaf1
ENSMUSG00000040866	ENSG00000104941	RSPH6A	ortholog_one2one	1	75.4237	74.477	Rsph6a
ENSMUSG00000021023	ENSG00000258790	RP11-561B11.2	ortholog_one2many	1	76.1986	76.3293	1110008L16Rik
ENSMUSG00000021023	ENSG00000100890	KIAA0391	ortholog_one2many	1	76.1986	76.3293	1110008L16Rik
ENSMUSG00000078427	ENSG00000205323	SARNP	ortholog_one2many	1	95.7143	95.7143	Sarnp
ENSMUSG00000107049							Gm43771
ENSMUSG00000106768							Gm43770
ENSMUSG00000029205	ENSG00000174343	CHRNA9	ortholog_one2one	1	91.023	91.023	Chrna9
ENSMUSG00000021342	ENSG00000172179	PRL	ortholog_one2one	1	58.3333	58.5903	Prl
ENSMUSG00000048827	ENSG00000277481	PKD1L3	ortholog_one2one	0	45.5702	57.9099	Pkd1l3
ENSMUSG00000027438	ENSG00000125814	NAPB	ortholog_one2one	1	100	98.6755	Napb
ENSMUSG00000105124							Gm5297
ENSMUSG00000109656							Gm45548
ENSMUSG00000067220	ENSG00000198515	CNGA1	ortholog_one2one	1	89.9123	81.0277	Cnga1
ENSMUSG00000030653	ENSG00000186642	PDE2A	ortholog_one2many	1	88.0333	89.9044	Gm45837
ENSMUSG00000083810							Gm14713
ENSMUSG00000001333	ENSG00000162520	SYNC	ortholog_one2one	1	78.0851	76.1411	Sync
ENSMUSG00000110617							Gm5910
ENSMUSG00000110448							Gm33242
ENSMUSG00000062496							4930431F12Rik
ENSMUSG00000040435	ENSG00000087074	PPP1R15A	ortholog_one2one	0	45.5099	44.362	Ppp1r15a
ENSMUSG00000025354	ENSG00000135392	DNAJC14	ortholog_one2one	1	85.633	85.755	Dnajc14
ENSMUSG00000044005	ENSG00000135423	GLS2	ortholog_one2one	1	94.3522	94.3522	Gls2
ENSMUSG00000000792	ENSG00000105641	SLC5A5	ortholog_one2one	1	84.6278	81.3375	Slc5a5
ENSMUSG00000067194	ENSG00000173674	EIF1AX	ortholog_one2one	1	100	100	Eif1ax
ENSMUSG00000112865							RP24-143P3.3
ENSMUSG00000057236	ENSG00000162521	RBBP4	ortholog_one2one	1	100	100	Rbbp4
ENSMUSG00000081604							Gm11518
ENSMUSG00000011382	ENSG00000104808	DHDH	ortholog_one2many	1	78.979	78.7425	Dhdh
ENSMUSG00000026177	ENSG00000018280	SLC11A1	ortholog_one2one	1	87.0438	86.7273	Slc11a1
ENSMUSG00000038009	ENSG00000178401	DNAJC22	ortholog_one2one	1	82.5959	82.1114	Dnajc22
ENSMUSG00000038740	ENSG00000196814	MVB12B	ortholog_one2one	1	94.0063	93.4169	Mvb12b
ENSMUSG00000082855							Gm14537
ENSMUSG00000112171							RP24-143P3.4
ENSMUSG00000031471							Defb8
ENSMUSG00000112617							RP23-187G5.1
ENSMUSG00000096517							Gm6919
ENSMUSG00000112218							RP23-187G5.2
ENSMUSG00000081958							Gm11594
ENSMUSG00000018882	ENSG00000278845	MRPL45	ortholog_one2one	1	79.4118	79.4118	Mrpl45
ENSMUSG00000100119							2700089I24Rik
ENSMUSG00000000708	ENSG00000114166	KAT2B	ortholog_one2one	1	93.3579	91.226	Kat2b
ENSMUSG00000112581							RP24-323H7.7
ENSMUSG00000110823							RP23-453B4.3
ENSMUSG00000104765							Gm43058
ENSMUSG00000044279	ENSG00000130545	CRB3	ortholog_one2one	1	56.6372	52.0325	Crb3
ENSMUSG00000100599							1700120C14Rik
ENSMUSG00000073147							5031425E22Rik
ENSMUSG00000020718	ENSG00000256525	POLG2	ortholog_one2one	1	76.9063	72.7835	Polg2
ENSMUSG00000083437							Gm15187
ENSMUSG00000073045							Gm5570
ENSMUSG00000028971	ENSG00000241563	CORT	ortholog_one2one	1	50.4587	52.381	Cort
ENSMUSG00000110562							Gm9204
ENSMUSG00000086484							Nron
ENSMUSG00000106269							4930580E04Rik
ENSMUSG00000021112	ENSG00000072415	MPP5	ortholog_one2one	1	96.7407	96.7407	Mpp5
ENSMUSG00000105042							Gm42509
ENSMUSG00000021022	ENSG00000092020	PPP2R3C	ortholog_one2one	1	98.234	98.234	Ppp2r3c
ENSMUSG00000110654							Gm45746
ENSMUSG00000090965							Gm17203
ENSMUSG00000107028							Gm5043
ENSMUSG00000067455	ENSG00000158406	HIST1H4H	ortholog_one2one	0	100	100	Hist1h4j
ENSMUSG00000111412							RP23-340D4.2
ENSMUSG00000098190							Gm5210
ENSMUSG00000023094	ENSG00000148450	MSRB2	ortholog_one2one	1	70.2857	67.5824	Msrb2
ENSMUSG00000106234							Gm43535
ENSMUSG00000102578							Gm10576
ENSMUSG00000041144	ENSG00000118997	DNAH7	ortholog_one2many	1	87.9056	88.8668	Dnah7b
ENSMUSG00000087240							Gm15976
ENSMUSG00000032495	ENSG00000163827	LRRC2	ortholog_one2one	1	85.7143	85.7143	Lrrc2
ENSMUSG00000087190							D430001F17Rik
ENSMUSG00000081374							Gm15011
ENSMUSG00000040022	ENSG00000107560	RAB11FIP2	ortholog_one2one	1	89.603	89.0977	Rab11fip2
ENSMUSG00000093724							Vmn2r-ps32
ENSMUSG00000091656							Vmn2r106
ENSMUSG00000032115	ENSG00000149428	HYOU1	ortholog_one2one	1	92.0921	92.0921	Hyou1
ENSMUSG00000035337	ENSG00000118939	UCHL3	ortholog_one2many	0	94.4206	95.6522	Uchl4
ENSMUSG00000084412							Gm12044
ENSMUSG00000082607							Gm12045
ENSMUSG00000022960	ENSG00000159147	DONSON	ortholog_one2one	1	77.5	76.6784	Donson
ENSMUSG00000004936	ENSG00000169032	MAP2K1	ortholog_one2one	1	98.9822	98.9822	Map2k1
ENSMUSG00000082040							Gm12046
ENSMUSG00000025809	ENSG00000150093	ITGB1	ortholog_one2one	1	92.4812	92.4812	Itgb1
ENSMUSG00000002732	ENSG00000079150	FKBP7	ortholog_one2one	1	87.156	85.5856	Fkbp7
ENSMUSG00000078962							4932414J04Rik
ENSMUSG00000093469							Vmn2r-ps127
ENSMUSG00000059119	ENSG00000205531	NAP1L4	ortholog_one2one	1	94.4	94.4	Nap1l4
ENSMUSG00000080894							Defa-ps15
ENSMUSG00000107048							Gm43807
ENSMUSG00000083887							Gm11930
ENSMUSG00000108274							Gm44169
ENSMUSG00000034021	ENSG00000083642	PDS5B	ortholog_one2one	1	96.3347	96.2681	Pds5b
ENSMUSG00000104671							Gm43062
ENSMUSG00000081094							Rpl19-ps11
ENSMUSG00000038776	ENSG00000143819	EPHX1	ortholog_one2one	1	83.5165	83.5165	Ephx1
ENSMUSG00000107696							Gm44171
ENSMUSG00000099997							Tubb4b-ps2
ENSMUSG00000081745							Gm15549
ENSMUSG00000107738							Gm32453
ENSMUSG00000037790							Defb7
ENSMUSG00000040528	ENSG00000271605	MILR1	ortholog_one2one	0	38.6179	27.6968	Milr1
ENSMUSG00000110634							Gm45895
ENSMUSG00000110506							Gm8637
ENSMUSG00000031864	ENSG00000104613	INTS10	ortholog_one2one	1	92.2554	95.6338	Ints10
ENSMUSG00000052236							Gm9871
ENSMUSG00000104631							Gm43774
ENSMUSG00000055177	ENSG00000125823	CSTL1	ortholog_one2one	1	68.5714	66.2069	Cstl1
ENSMUSG00000095486							Vmn2r22
ENSMUSG00000028136	ENSG00000143376	SNX27	ortholog_one2one	1	98.5158	98.1516	Snx27
ENSMUSG00000040576	ENSG00000175877	WBSCR28	ortholog_one2one	1	58.7121	58.4906	Wbscr28
ENSMUSG00000091390							Gm17168
ENSMUSG00000091620							Vmn2r23
ENSMUSG00000111567	ENSG00000181961	OR4A16	ortholog_many2many	0	65.0943	63.1098	Olfr1251
ENSMUSG00000111567	ENSG00000225997	OR4A8	ortholog_many2many	0	66.0377	66.6667	Olfr1251
ENSMUSG00000111567	ENSG00000221840	OR4A5	ortholog_many2many	1	68.239	68.8889	Olfr1251
ENSMUSG00000046329	ENSG00000125648	SLC25A23	ortholog_one2one	1	93.7902	93.5897	Slc25a23
ENSMUSG00000017316	ENSG00000108849	PPY	ortholog_one2one	1	58	61.0526	Ppy
ENSMUSG00000027380	ENSG00000153093	ACOXL	ortholog_one2one	1	68.5127	74.6552	Acoxl
ENSMUSG00000000253	ENSG00000137198	GMPR	ortholog_one2one	1	95.3623	95.3623	Gmpr
ENSMUSG00000031377	ENSG00000102010	BMX	ortholog_one2one	1	90.229	87.5556	Bmx
ENSMUSG00000029561							Oasl2
ENSMUSG00000101199							Gm9687
ENSMUSG00000036112	ENSG00000111142	METAP2	ortholog_one2one	1	94.5607	94.5607	Metap2
ENSMUSG00000097754							Ptgs2os2
ENSMUSG00000020572	ENSG00000105835	NAMPT	ortholog_one2one	1	95.723	95.723	Nampt
ENSMUSG00000111160							RP23-440L7.5
ENSMUSG00000104785							Gm31121
ENSMUSG00000103930							Gm36961
ENSMUSG00000051346	ENSG00000176422	SPRYD4	ortholog_one2one	1	85.0242	85.0242	Spryd4
ENSMUSG00000110819	ENSG00000181961	OR4A16	ortholog_many2many	0	68.1529	65.2439	Olfr1252
ENSMUSG00000110819	ENSG00000225997	OR4A8	ortholog_many2many	0	66.5605	66.3492	Olfr1252
ENSMUSG00000110819	ENSG00000221840	OR4A5	ortholog_many2many	0	70.3822	70.1587	Olfr1252
ENSMUSG00000079177	ENSG00000186453	FAM228A	ortholog_one2one	0	30.7692	44.6602	Fam228a
ENSMUSG00000070337	ENSG00000277399	GPR179	ortholog_one2one	1	67.2918	65.188	Gpr179
ENSMUSG00000028023	ENSG00000164093	PITX2	ortholog_one2one	1	97.8395	97.8395	Pitx2
ENSMUSG00000097532							Gm4349
ENSMUSG00000084004							Gm12047
ENSMUSG00000061615	ENSG00000277075	HIST1H2AE	ortholog_one2many	0	100	100	Hist1h2ab
ENSMUSG00000020319	ENSG00000143951	WDPCP	ortholog_one2one	1	77.9778	75.4692	Wdpcp
ENSMUSG00000099875							Gm15453
ENSMUSG00000098370							Gm19541
ENSMUSG00000047286	ENSG00000180708	OR10K2	ortholog_one2one	1	80.2548	80.7692	Olfr370
ENSMUSG00000109974							Gm2221
ENSMUSG00000108724							Gm44734
ENSMUSG00000100690							Gm4322
ENSMUSG00000100169							Gm29087
ENSMUSG00000111971							RP23-456K21.1
ENSMUSG00000100841							Gm21115
ENSMUSG00000108497							Gm44738
ENSMUSG00000101855							1700010N08Rik
ENSMUSG00000051176	ENSG00000179059	ZFP42	ortholog_one2one	1	56.9444	52.9032	Zfp42
ENSMUSG00000108311							Gm44737
ENSMUSG00000099981							Gm21136
ENSMUSG00000097170							Gm16982
ENSMUSG00000100810							Gm29086
ENSMUSG00000104662							Gm43267
ENSMUSG00000108550							Gm44736
ENSMUSG00000101470							Gm21129
ENSMUSG00000062960	ENSG00000128052	KDR	ortholog_one2one	1	86.6171	85.9145	Kdr
ENSMUSG00000099846							Gm6819
ENSMUSG00000073705	ENSG00000175279	CENPS	ortholog_one2one	1	69.0141	71.0145	Apitd1
ENSMUSG00000099772							Gm29085
ENSMUSG00000108473							Gm44739
ENSMUSG00000002957	ENSG00000183020	AP2A2	ortholog_one2one	1	96.8017	96.5957	Ap2a2
ENSMUSG00000094920							Gm6605
ENSMUSG00000099765							Gm4454
ENSMUSG00000097455							Gm26891
ENSMUSG00000060675	ENSG00000176485	PLA2G16	ortholog_one2one	1	83.3333	83.3333	Pla2g16
ENSMUSG00000060565	ENSG00000187833	C2orf78	ortholog_one2many	0	46.9006	43.4924	Gm5591
ENSMUSG00000070709							Zfp974
ENSMUSG00000019087	ENSG00000071553	ATP6AP1	ortholog_one2one	1	87.041	85.7447	Atp6ap1
ENSMUSG00000038485	ENSG00000274211	SOCS7	ortholog_one2one	1	97.582	97.2461	Socs7
ENSMUSG00000101847							Gm20749
ENSMUSG00000094233							Gm21276
ENSMUSG00000100788							Gm21122
ENSMUSG00000064299							4921528I07Rik
ENSMUSG00000038167	ENSG00000008323	PLEKHG6	ortholog_one2one	1	82.0839	81.7721	Plekhg6
ENSMUSG00000100888							Gm29567
ENSMUSG00000033268	ENSG00000137857	DUOX1	ortholog_one2one	1	91.038	91.038	Duox1
ENSMUSG00000032525	ENSG00000114857	NKTR	ortholog_one2one	1	79.5595	79.0698	Nktr
ENSMUSG00000087226							Gm14015
ENSMUSG00000049470	ENSG00000072364	AFF4	ortholog_one2one	1	93.4483	93.2072	Aff4
ENSMUSG00000037344	ENSG00000146828	SLC12A9	ortholog_one2one	1	93.1072	93.1072	Slc12a9
ENSMUSG00000040740	ENSG00000162461	SLC25A34	ortholog_one2one	1	84.5912	88.4868	Slc25a34
ENSMUSG00000100343							Gm20923
ENSMUSG00000105039							Gm42637
ENSMUSG00000108337							Gm4971
ENSMUSG00000099634							Gm29462
ENSMUSG00000099494							Gm28197
ENSMUSG00000044125							9530080O11Rik
ENSMUSG00000083574							Gm15709
ENSMUSG00000031134	ENSG00000147274	RBMX	ortholog_one2one	1	98.7212	98.7212	Rbmx
ENSMUSG00000022961	ENSG00000159140	SON	ortholog_one2one	1	86.0475	86.6859	Son
ENSMUSG00000030341	ENSG00000067182	TNFRSF1A	ortholog_one2one	1	61.4537	61.3187	Tnfrsf1a
ENSMUSG00000036958	ENSG00000125831	CST11	ortholog_one2one	1	53.2374	53.6232	Cst11
ENSMUSG00000100433							Gm21198
ENSMUSG00000087484							2900089D17Rik
ENSMUSG00000087225							Gm14014
ENSMUSG00000028572	ENSG00000134709	HOOK1	ortholog_one2one	1	92.5824	92.5824	Hook1
ENSMUSG00000083404							Gm13019
ENSMUSG00000104600							Dmrt1i
ENSMUSG00000101060							Gm29565
ENSMUSG00000098171							Gm9621
ENSMUSG00000032680	ENSG00000196476	C20orf96	ortholog_one2one	0	49.7175	48.4848	6820408C15Rik
ENSMUSG00000047843	ENSG00000164713	BRI3	ortholog_one2one	1	93.6	93.6	Bri3
ENSMUSG00000102111							Gm29566
ENSMUSG00000091378							Gm4219
ENSMUSG00000103526							Gm18900
ENSMUSG00000008843							Cldn13
ENSMUSG00000108485							Gm18805
ENSMUSG00000085218							BB218582
ENSMUSG00000026483	ENSG00000135842	FAM129A	ortholog_one2one	1	72.0302	71.875	Fam129a
ENSMUSG00000111646							RP23-331E5.11
ENSMUSG00000053117							E330013P04Rik
ENSMUSG00000057802							Gm10030
ENSMUSG00000103267							Gm36980
ENSMUSG00000102060							1700061E17Rik
ENSMUSG00000099792							Gm29564
ENSMUSG00000111741							RP24-116A15.1
ENSMUSG00000010755	ENSG00000110619	CARS	ortholog_one2one	1	89.651	89.651	Cars
ENSMUSG00000066319	ENSG00000163825	RTP3	ortholog_one2one	0	24.6835	50.431	Rtp3
ENSMUSG00000083761							Pgam1-ps1
ENSMUSG00000107322							4933439J24Rik
ENSMUSG00000048191	ENSG00000184956	MUC6	ortholog_one2one	0	43.0774	51.5375	Muc6
ENSMUSG00000107005							Gm42631
ENSMUSG00000020321	ENSG00000014641	MDH1	ortholog_one2one	1	96.1078	91.1932	Mdh1
ENSMUSG00000038859	ENSG00000006453	BAIAP2L1	ortholog_one2one	1	87.7432	88.2583	Baiap2l1
ENSMUSG00000098515							Gm27195
ENSMUSG00000000632	ENSG00000063015	SEZ6	ortholog_one2one	1	90.8174	90.5433	Sez6
ENSMUSG00000105412							Gm43768
ENSMUSG00000099678							Gm28351
ENSMUSG00000019817	ENSG00000118495	PLAGL1	ortholog_one2one	0	43.892	66.7387	Plagl1
ENSMUSG00000106061							Gm43773
ENSMUSG00000027584	ENSG00000125510	OPRL1	ortholog_one2one	1	94.5504	93.7838	Oprl1
ENSMUSG00000108687							Gm45007
ENSMUSG00000026678	ENSG00000143248	RGS5	ortholog_one2one	1	90.0553	88.1081	Rgs5
ENSMUSG00000056910							Vmn2r107
ENSMUSG00000022253	ENSG00000152620	NADK2	ortholog_one2one	1	89.3805	91.4027	Nadk2
ENSMUSG00000098067							Gm26943
ENSMUSG00000112550							RP23-440I21.3
ENSMUSG00000108412							Gm45005
ENSMUSG00000112317							RP23-383C2.4
ENSMUSG00000091890							A830073O21Rik
ENSMUSG00000101600							4930599A14Rik
ENSMUSG00000019861	ENSG00000282218	RP1-179P9.3	ortholog_one2one	0	40.4396	59.3548	Gopc
ENSMUSG00000078670	ENSG00000185442	FAM174B	ortholog_one2one	1	79.7386	76.7296	Fam174b
ENSMUSG00000072780							Vmn2r24
ENSMUSG00000106114							Gm43286
ENSMUSG00000045518	ENSG00000205922	ONECUT3	ortholog_one2one	1	92.8571	92.1053	Onecut3
ENSMUSG00000083327							Vcp-rs
ENSMUSG00000101385							Gm5261
ENSMUSG00000082996							Gm6238
ENSMUSG00000031333	ENSG00000131269	ABCB7	ortholog_one2one	1	92.2872	92.1647	Abcb7
ENSMUSG00000009687	ENSG00000089327	FXYD5	ortholog_one2one	0	44.1341	40.7216	Fxyd5
ENSMUSG00000104429							2610034O05Rik
ENSMUSG00000006342	ENSG00000099994	SUSD2	ortholog_one2one	1	76.3415	76.1557	Susd2
ENSMUSG00000086894							Gm15708
ENSMUSG00000078588	ENSG00000159214	CCDC24	ortholog_one2one	1	59.3284	51.7915	Ccdc24
ENSMUSG00000025525	ENSG00000155008	APOOL	ortholog_one2one	1	77.7358	76.8657	Apool
ENSMUSG00000064288	ENSG00000277157	HIST1H4D	ortholog_one2many	0	100	100	Hist1h4k
ENSMUSG00000078161	ENSG00000178965	ERICH3	ortholog_one2one	0	59.9613	20.2614	Erich3
ENSMUSG00000027444							8030411F24Rik
ENSMUSG00000110623							Gm45905
ENSMUSG00000075574							Defb48
ENSMUSG00000110633							Gm45896
ENSMUSG00000106012							Gm43744
ENSMUSG00000025389	ENSG00000135517	MIP	ortholog_one2one	1	93.1559	93.1559	Mip
ENSMUSG00000107579							Gm44176
ENSMUSG00000111829							RP24-115M13.2
ENSMUSG00000105562							Gm43287
ENSMUSG00000029352	ENSG00000100053	CRYBB3	ortholog_one2one	1	91.9431	91.9431	Crybb3
ENSMUSG00000050315	ENSG00000172403	SYNPO2	ortholog_one2one	1	79.5545	79.3021	Synpo2
ENSMUSG00000020088	ENSG00000079332	SAR1A	ortholog_one2one	1	99.4949	99.4949	Sar1a
ENSMUSG00000025199	ENSG00000213341	CHUK	ortholog_one2one	1	95.302	95.302	Chuk
ENSMUSG00000063021							Hist1h2ak
ENSMUSG00000027443							Cst12
ENSMUSG00000100836							Gm28215
ENSMUSG00000013419	ENSG00000114853	ZBTB47	ortholog_one2one	1	79.0123	77.1084	Zfp651
ENSMUSG00000105731							Gm43063
ENSMUSG00000070385	ENSG00000116748	AMPD1	ortholog_one2one	1	93.0201	88.8462	Ampd1
ENSMUSG00000103204							Gm38139
ENSMUSG00000092522							Gm20389
ENSMUSG00000030245	ENSG00000111711	GOLT1B	ortholog_one2one	1	98.5507	98.5507	Golt1b
ENSMUSG00000069267							Hist1h3b
ENSMUSG00000039849	ENSG00000100982	PCIF1	ortholog_one2one	1	94.9008	95.1705	Pcif1
ENSMUSG00000025515							Muc2
ENSMUSG00000106490							Gm43283
ENSMUSG00000106220							Gm43288
ENSMUSG00000097820							E530011L22Rik
ENSMUSG00000075029							4930558J22Rik
ENSMUSG00000029454	ENSG00000089022	MAPKAPK5	ortholog_one2many	1	97.2516	97.2516	Mapkapk5
ENSMUSG00000036027	ENSG00000150750	C11orf53	ortholog_one2one	1	82.5532	82.2034	1810046K07Rik
ENSMUSG00000069266							Hist1h4b
ENSMUSG00000104181							Gm8850
ENSMUSG00000049807	ENSG00000275832	ARHGAP23	ortholog_one2one	1	92.7956	79.4769	Arhgap23
ENSMUSG00000081974							Gm11960
ENSMUSG00000103576							Gm38188
ENSMUSG00000026470	ENSG00000135823	STX6	ortholog_one2one	1	94.1176	94.1176	Stx6
ENSMUSG00000062510	ENSG00000117697	NSL1	ortholog_one2one	1	67.2598	67.2598	Nsl1
ENSMUSG00000034354	ENSG00000100330	MTMR3	ortholog_one2one	1	87.4029	84.5576	Mtmr3
ENSMUSG00000017311	ENSG00000131096	PYY	ortholog_one2one	1	70.4082	71.134	Pyy
ENSMUSG00000028542	ENSG00000196517	SLC6A9	ortholog_one2one	1	95.5766	85.6941	Slc6a9
ENSMUSG00000030410	ENSG00000185800	DMWD	ortholog_one2one	1	92.1805	90.9496	Dmwd
ENSMUSG00000083482							Gm14706
ENSMUSG00000082786							Gm14489
ENSMUSG00000051596	ENSG00000163982	OTOP1	ortholog_one2one	1	75.6667	74.183	Otop1
ENSMUSG00000096534							Krtap16-3
ENSMUSG00000066197	ENSG00000180269	GPR139	ortholog_one2one	1	95.0725	92.9178	Gpr139
ENSMUSG00000084021							Gm5832
ENSMUSG00000035107	ENSG00000057019	DCBLD2	ortholog_one2one	1	84.9155	84.2581	Dcbld2
ENSMUSG00000081697							Gm14714
ENSMUSG00000107421							Gm44177
ENSMUSG00000025140	ENSG00000183010	PYCR1	ortholog_one2one	1	91.2621	81.5029	Pycr1
ENSMUSG00000110717							1700047G07Rik
ENSMUSG00000089800							Rps19-ps10
ENSMUSG00000108921							Gm4083
ENSMUSG00000104039							Gm37772
ENSMUSG00000108177							Gm7924
ENSMUSG00000036155	ENSG00000152127	MGAT5	ortholog_one2one	1	97.2973	97.166	Mgat5
ENSMUSG00000102069							1700012I11Rik
ENSMUSG00000022956	ENSG00000241837	ATP5O	ortholog_one2many	1	82.1596	82.1596	Atp5o
ENSMUSG00000022956	ENSG00000249209	AP000304.12	ortholog_one2many	1	61.9718	54.5455	Atp5o
ENSMUSG00000083478							Gm15375
ENSMUSG00000038624							Nepn
ENSMUSG00000047502	ENSG00000271723	MROH7-TTC4	ortholog_one2many	1	67.9437	65.1424	Mroh7
ENSMUSG00000047502	ENSG00000184313	MROH7	ortholog_one2many	1	71.853	69.4633	Mroh7
ENSMUSG00000069085	ENSG00000232125	DYTN	ortholog_one2one	1	52.6799	59.5156	Dytn
ENSMUSG00000110715							Gm5131
ENSMUSG00000110567							Gm45703
ENSMUSG00000037974	ENSG00000215182	MUC5AC	ortholog_one2one	0	64.3039	31.2876	Muc5ac
ENSMUSG00000047988							4933428G20Rik
ENSMUSG00000109776							Gm45414
ENSMUSG00000028848	ENSG00000142751	GPN2	ortholog_one2one	1	96.129	96.129	Gpn2
ENSMUSG00000078442	ENSG00000160994	CCDC105	ortholog_one2one	1	78.5571	78.5571	Ccdc105
ENSMUSG00000097603							A430010J10Rik
ENSMUSG00000000804	ENSG00000170832	USP32	ortholog_one2one	1	95.7606	95.7606	Usp32
ENSMUSG00000085436							Zfp335os
ENSMUSG00000039781	ENSG00000141577	CEP131	ortholog_one2one	1	73.9377	72.2992	Cep131
ENSMUSG00000026630	ENSG00000123685	BATF3	ortholog_one2one	1	84.7458	78.7402	Batf3
ENSMUSG00000074067							Gm10619
